platform,agency,url,date_sampled,likes
Youtube,DOH,http://www.youtube.com/user/drinkingsugar,11/17/2011 12:00:00 AM,140
YouTube,DSNY,http://www.youtube.com/nycrecyclemore,11/17/2011 12:00:00 AM,1
YouTube,Materials for the Arts,http://www.youtube.com/user/MaterialsForTheArts,11/17/2011 12:00:00 AM,
Youtube,Mayor's Fund,http://www.youtube.com/mayorsfundnyc,11/17/2011 12:00:00 AM,
YouTube,MOAE,http://www.youtube.com/YouCanTooNYC,11/17/2011 12:00:00 AM,2
YouTube,NYC Gov,http://www.youtube.com/nycgov,11/17/2011 12:00:00 AM,
Youtube,NYC Water,http://www.youtube.com/nycwater,11/17/2011 12:00:00 AM,
Youtube,Veteran's Affairs,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,11/17/2011 12:00:00 AM,
YouTube,DRIS,http://www.youtube.com/nycdeptofrecords,11/17/2011 12:00:00 AM,
Facebook,TLC,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,11/17/2011 12:00:00 AM,492
Google+,nycgov,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,11/17/2011 12:00:00 AM,
TOTAL,TOTAL,TOTAL,11/17/2011 12:00:00 AM,1538391
Android,DOH,Condom Finder,12/12/2012 12:00:00 AM,
Android,DOT,You The Man,12/12/2012 12:00:00 AM,
Android,MOME,MiNY Venor app,12/12/2012 12:00:00 AM,343
Broadcastr,DOT,,12/12/2012 12:00:00 AM,
Broadcastr,DPR,http://beta.broadcastr.com/Echo.html?audioId=670026-4001,12/12/2012 12:00:00 AM,
Facebook,ENDHT,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,12/12/2012 12:00:00 AM,5
Facebook,VAC,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,12/12/2012 12:00:00 AM,42
Facebook,PlaNYC,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,12/12/2012 12:00:00 AM,60
Facebook,DFTA,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,12/12/2012 12:00:00 AM,118
Facebook,energyNYC,http://www.facebook.com/EnergyNYC?sk=wall,12/12/2012 12:00:00 AM,145
Facebook,MOIA,http://www.facebook.com/ihwnyc,12/12/2012 12:00:00 AM,132
Facebook,City Store,http://www.facebook.com/citystorenyc,12/12/2012 12:00:00 AM,168
Facebook,OCDV,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,12/12/2012 12:00:00 AM,299
Facebook,HIA,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,12/12/2012 12:00:00 AM,219
Facebook,MOPD,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,12/12/2012 12:00:00 AM,244
Facebook,DOB: UrbanCanvas,http://www.facebook.com/NYCurbancanvas,12/12/2012 12:00:00 AM,216
Facebook,DOT,http://www.facebook.com/JanetteSadikKhan,12/12/2012 12:00:00 AM,307
Facebook,HRA,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,12/12/2012 12:00:00 AM,236
Facebook,MOPD,http://www.facebook.com/profile.php?id=1570569347,12/12/2012 12:00:00 AM,244
Facebook,DFTA,http://www.facebook.com/timebanksnyc,12/12/2012 12:00:00 AM,260
Facebook,DOB: Cool Roofs,http://www.facebook.com/coolroofs?sk=wall,12/12/2012 12:00:00 AM,276
Facebook,NYC & Co,http://www.facebook.com/nycgo.nl,12/12/2012 12:00:00 AM,284
Facebook,MOIA,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,12/12/2012 12:00:00 AM,291
Facebook,CAU,http://www.facebook.com/NYCMayorsCAU,12/12/2012 12:00:00 AM,289
Facebook,DOITT,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,12/12/2012 12:00:00 AM,284
Facebook,City Charter,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,12/12/2012 12:00:00 AM,284
Facebook,Vets,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,12/12/2012 12:00:00 AM,312
Facebook,DHS,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,12/12/2012 12:00:00 AM,294
Facebook,NYC & Co,http://www.facebook.com/nycgo.de,12/12/2012 12:00:00 AM,377
Facebook,NYC & Co,http://www.facebook.com/nycgo.fr,12/12/2012 12:00:00 AM,361
Facebook,SICB1,https://www.facebook.com/CB1SI,12/12/2012 12:00:00 AM,325
Facebook,ACS,http://www.facebook.com/FamilyConnectionsNYC,12/12/2012 12:00:00 AM,369
Facebook,DCA,http://www.facebook.com/NYCDCA,12/12/2012 12:00:00 AM,370
Facebook,NYC & Co,http://www.facebook.com/nycgo.au,12/12/2012 12:00:00 AM,383
Facebook,NYC & Co,http://www.facebook.com/nycgo.ca,12/12/2012 12:00:00 AM,404
Facebook,NYCHA,http://www.facebook.com/NYCHA,12/12/2012 12:00:00 AM,600
Facebook,NYC & Co,http://www.facebook.com/nycgo.uk,12/12/2012 12:00:00 AM,657
Facebook,NYC & Co,http://www.facebook.com/nycgo.it,12/12/2012 12:00:00 AM,852
Facebook,Culture,https://www.facebook.com/piypnyc,12/12/2012 12:00:00 AM,698
Facebook,SBS,http://www.facebook.com/NYCBusiness,12/12/2012 12:00:00 AM,810
Facebook,FUND,http://www.facebook.com/mayorsfundtoadvancenyc,12/12/2012 12:00:00 AM,801
Facebook,DOT,http://www.facebook.com/YouTheManNYC,12/12/2012 12:00:00 AM,874
Facebook,NYC & Co,http://www.facebook.com/nycgo.es,12/12/2012 12:00:00 AM,1364
Facebook,HHC,http://www.facebook.com/nychhc,12/12/2012 12:00:00 AM,1023
Facebook,MOME,http://www.facebook.com/nycmedia.jobhunt,12/12/2012 12:00:00 AM,1102
Facebook,GreeNYC,https://www.facebook.com/birdienyc,12/12/2012 12:00:00 AM,1244
Facebook,311,http://www.facebook.com/pages/New-York-City-311/84372567650,12/12/2012 12:00:00 AM,1323
Facebook,DOH,http://www.facebook.com/NYCKnows,12/12/2012 12:00:00 AM,1591
Facebook,DOE,http://www.facebook.com/nycgrads,12/12/2012 12:00:00 AM,1839
Facebook,DEP,http://www.facebook.com/nycwater,12/12/2012 12:00:00 AM,2114
Facebook,MOME,https://www.facebook.com/NYCMedia,12/12/2012 12:00:00 AM,2532
Facebook,EDC,http://www.facebook.com/NYCEDC,12/12/2012 12:00:00 AM,2793
Facebook,SBS - Workforce1,http://www.facebook.com/nycworkforce1,12/12/2012 12:00:00 AM,3687
Facebook,DOT,http://www.facebook.com/NYCDOT,12/12/2012 12:00:00 AM,3362
Facebook,EDC,http://www.facebook.com/AppSciNYC,12/12/2012 12:00:00 AM,3537
Facebook,DYCD,http://www.facebook.com/nycyouth,12/12/2012 12:00:00 AM,4309
Facebook,DOH,http://www.facebook.com/EatingHealthyNYC,12/12/2012 12:00:00 AM,6645
Facebook,NYC & Co,http://www.facebook.com/nycgo.br,12/12/2012 12:00:00 AM,4471
Facebook,DOE,http://www.facebook.com/NYCTeachingFellows,12/12/2012 12:00:00 AM,4810
Facebook,NYCService,http://www.facebook.com/nycservice,12/12/2012 12:00:00 AM,5215
Facebook,NYC Mayors Cup,https://www.facebook.com/nycmayorscup,12/12/2012 12:00:00 AM,6758
Facebook,DOH,http://www.facebook.com/nycquits,12/12/2012 12:00:00 AM,6595
Facebook,DOE,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,12/12/2012 12:00:00 AM,7420
Facebook,DOE,http://www.facebook.com/fundforpublicschools,12/12/2012 12:00:00 AM,8223
Facebook,DPR,http://www.facebook.com/nycparks,12/12/2012 12:00:00 AM,12020
Facebook,OEM,http://www.facebook.com/nycemergencymanagement,12/12/2012 12:00:00 AM,13417
Facebook,DOE,http://www.facebook.com/NYCschools,12/12/2012 12:00:00 AM,18067
Facebook,DOH,http://www.facebook.com/NYCcondom,12/12/2012 12:00:00 AM,17593
Facebook,NYC & Co,http://www.facebook.com/nycgo,12/12/2012 12:00:00 AM,25510
Facebook,FDNY,http://www.facebook.com/FDNYhome,12/12/2012 12:00:00 AM,64642
Facebook,CCRB,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,12/12/2012 12:00:00 AM,13
Facebook,Commission on Human Rights,http://www.facebook.com/NYCCommissionOnHumanRights,12/12/2012 12:00:00 AM,
Facebook,DOB,http://www.facebook.com/NYCBuildings,12/12/2012 12:00:00 AM,853
Facebook,DSNY,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,12/12/2012 12:00:00 AM,68
Facebook,HDP,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,12/12/2012 12:00:00 AM,
Facebook,HPD/Commission on Human Rights,http://www.facebook.com/FairHousingNyc,12/12/2012 12:00:00 AM,
Facebook,LPC,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,12/12/2012 12:00:00 AM,15
Facebook,Materials for the Arts,https://www.facebook.com/mftanyc,12/12/2012 12:00:00 AM,
Facebook,MOAE,http://www.facebook.com/pages/You-Can-Too/203525729692056,12/12/2012 12:00:00 AM,10
Facebook,MOIA,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,12/12/2012 12:00:00 AM,
Facebook,MOME,http://www.facebook.com/NYCMINY,12/12/2012 12:00:00 AM,
Facebook,NYC Gov,http://www.facebook.com/nycgov,12/12/2012 12:00:00 AM,
Facebook,NYCCFB,http://www.facebook.com/nycvotes,12/12/2012 12:00:00 AM,
Facebook,NYPD,https://www.facebook.com/NYPD,12/12/2012 12:00:00 AM,
Facebook,DRIS,http://www.facebook.com/NycDeptOfRecords,12/12/2012 12:00:00 AM,
Facebook,DRIS,http://www.facebook.com/MayorEdKochNYCRecords,12/12/2012 12:00:00 AM,
Facebook,DRIS,http://www.facebook.com/MayorJohnLindsayNYCRecords,12/12/2012 12:00:00 AM,
Facebook,DRIS,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,12/12/2012 12:00:00 AM,
Flickr,LMEC,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,12/12/2012 12:00:00 AM,216
Flickr,DEP,http://www.flickr.com/photos/nycep,12/12/2012 12:00:00 AM,
Flickr,DOB,http://www.flickr.com/photos/nyc_buildings/,12/12/2012 12:00:00 AM,
Flickr,DOE,http://www.flickr.com/photos/nycschools,12/12/2012 12:00:00 AM,
Flickr,DOITT,http://www.flickr.com/photos/nyc_doitt,12/12/2012 12:00:00 AM,
Flickr,DOT,http://www.flickr.com/photos/nycstreets,12/12/2012 12:00:00 AM,
Flickr,DPR,http://www.flickr.com/photos/nycparks/,12/12/2012 12:00:00 AM,
Flickr,DSNY,http://flickr.com/nycrecyclemore,12/12/2012 12:00:00 AM,
Flickr,EDC,http://www.flickr.com/nycedc,12/12/2012 12:00:00 AM,
Flickr,FDNY,http://www.flickr.com/groups/fdny-ems,12/12/2012 12:00:00 AM,
Flickr,HHC,http://www.flickr.com/hhcnyc,12/12/2012 12:00:00 AM,
Flickr,LMEC,http://www.flickr.com/photos/nyclatinmedia/,12/12/2012 12:00:00 AM,
Flickr,LPC,http://www.flickr.com/photos/nyclandmarks,12/12/2012 12:00:00 AM,
Flickr,Materials for the Arts,http://www.flickr.com/photos/materialsforthearts,12/12/2012 12:00:00 AM,
Flickr,Mayor's Office,http://www.flickr.com/photos/nycmayorsoffice/,12/12/2012 12:00:00 AM,
Flickr,NYC Digital,http://www.flickr.com/photos/nycdigital/,12/12/2012 12:00:00 AM,
Flickr,NYCHA,http://www.flickr.com/photos/nychapics,12/12/2012 12:00:00 AM,
Flickr,PlaNYC,http://www.flickr.com/photos/planyc/,12/12/2012 12:00:00 AM,
Flickr,Prob,http://www.flickr.com/photos/nycprobation/,12/12/2012 12:00:00 AM,
Flickr,SnowUpdate,http://www.flickr.com/groups/1604085@N23/,12/12/2012 12:00:00 AM,
Flickr,HRA,http://www.flickr.com/people/nychra/,12/12/2012 12:00:00 AM,
Flickr,DSNY,http://www.flickr.com/photos/86722064@N03/,12/12/2012 12:00:00 AM,
Foursquare,GreeNYC,http://foursquare.com/birdie_nyc,12/12/2012 12:00:00 AM,70
Foursquare,DOH,https://foursquare.com/nychealthy,12/12/2012 12:00:00 AM,44
Foursquare,DOT,http://foursquare.com/user/7474166,12/12/2012 12:00:00 AM,3
Foursquare,DPR,https://foursquare.com/nycparks,12/12/2012 12:00:00 AM,8887
Foursquare,EDC,https://foursquare.com/user/3045331,12/12/2012 12:00:00 AM,18
Foursquare,FDNY,https://foursquare.com/fdny,12/12/2012 12:00:00 AM,
Foursquare,Materials for the Arts,https://foursquare.com/mftanyc,12/12/2012 12:00:00 AM,
Foursquare,NYC Gov,http://foursquare.com/nycgov,12/12/2012 12:00:00 AM,
Foursquare (Badge Unlock),NYC Gov,https://foursquare.com/nycgov,12/12/2012 12:00:00 AM,
Foursquare,NYCHA,https://foursquare.com/nycha,12/12/2012 12:00:00 AM,382
Instagram,Mayor's Office,http://web.stagram.com/n/nycmayorsoffice,12/12/2012 12:00:00 AM,
Instagram,DOT,http://web.stagram.com/n/nyc_dot,12/12/2012 12:00:00 AM,
iPhone,DOH,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,12/12/2012 12:00:00 AM,
iPhone App,311,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,12/12/2012 12:00:00 AM,16879
iPhone app,DOH,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,12/12/2012 12:00:00 AM,8041
iPhone App,DSNY,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,12/12/2012 12:00:00 AM,171
iPhone App,DSNY,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,12/12/2012 12:00:00 AM,142
iPhone app,DOT,You The Man,12/12/2012 12:00:00 AM,2635
iPhone App,Mayor's Office,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,12/12/2012 12:00:00 AM,3186
Tumblr,TLC,http://nyctlc.tumblr.com/,12/12/2012 12:00:00 AM,
iPhone App,MOME,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,12/12/2012 12:00:00 AM,944
iPhone App,MOME,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,12/12/2012 12:00:00 AM,350
Linked-In,DOE,http://www.linkedin.com/groups?gid=1545057&home=,12/12/2012 12:00:00 AM,206
Linked-In,DOE,http://www.linkedin.com/company/nyc-teaching-fellows,12/12/2012 12:00:00 AM,1458
Linked-In,DOE,http://www.linkedin.com/company/nyc-department-of-education,12/12/2012 12:00:00 AM,15084
Linked-In,ACS,http://www.linkedin.com/companies/260392/City+of+New+York%2C+Administration+for+Children%27s+Services?trk=ncsrch_hits&goback=%2Efcs_GLHD_city+of+new+york_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,12/12/2012 12:00:00 AM,
Linked-In,All,http://www.linkedin.com/company/2904?trk=tyah,12/12/2012 12:00:00 AM,
Linked-In,Dept of Consumer Affairs,http://www.linkedin.com/company/831694?trk=tyah,12/12/2012 12:00:00 AM,
Linked-In,DOF,http://www.linkedin.com/company/298308?trk=tyah,12/12/2012 12:00:00 AM,
Linked-In,DOHMH,http://www.linkedin.com/company/245926?trk=tyah,12/12/2012 12:00:00 AM,
Linked-In,SBS,http://www.linkedin.com/company/workforce1,12/12/2012 12:00:00 AM,138
Linked-In,SBS,http://www.linkedin.com/company/small-business-services,12/12/2012 12:00:00 AM,114
Newsletter,DOE,,12/12/2012 12:00:00 AM,187180
Newsletter,DOT,,12/12/2012 12:00:00 AM,72614
Newsletter,NYC Digital: external newsletter,,12/12/2012 12:00:00 AM,
Newsletter,NYC Gov,0,12/12/2012 12:00:00 AM,543533
Newsletter,NYCHA,,12/12/2012 12:00:00 AM,
Newsletter,OEM,,12/12/2012 12:00:00 AM,
nyc.gov,,2800000,12/12/2012 12:00:00 AM,
Newsletter,NYC Gov,0,01/20/2012 12:00:00 AM,543533
Pinterest,nycgov,http://pinterest.com/nycgov,12/12/2012 12:00:00 AM,
Pinterest,DOH,http://pinterest.com/nychealth,12/12/2012 12:00:00 AM,
Pinterest,FDNY,http://pinterest.com/fdnyhome/,12/12/2012 12:00:00 AM,
Pinterest,DRIS,http://pinterest.com/recordsnyc,12/12/2012 12:00:00 AM,
SMS,DOE,877877,12/12/2012 12:00:00 AM,382
SMS,NYCHA,,12/12/2012 12:00:00 AM,
SMS,OEM,,12/12/2012 12:00:00 AM,61652
Tumblr,NYC Digital,http://nycdigital.tumblr.com,12/12/2012 12:00:00 AM,1135
Tumblr,Change By Us,http://nycchangebyus.tumblr.com/,12/12/2012 12:00:00 AM,
Tumblr,DOB,http://nycbuildings.tumblr.com,12/12/2012 12:00:00 AM,
Tumblr,DOH,http://nychealth.tumblr.com/,12/12/2012 12:00:00 AM,
Tumblr,DOH,http://mygooddognyc.tumblr.com/,12/12/2012 12:00:00 AM,
Tumblr,DOT,http://thedailypothole.tumblr.com ,12/12/2012 12:00:00 AM,293
Tumblr,EDC,http://nycedc.tumblr.com/,12/12/2012 12:00:00 AM,819
Tumblr,HRA,http://nycdads.tumblr.com,12/12/2012 12:00:00 AM,
Tumblr,NYC & Co,nycgo.tumblr.com,12/12/2012 12:00:00 AM,
Tumblr,NYC Digital,madeinny.tumblr.com,12/12/2012 12:00:00 AM,
Tumblr,NYC Digital,http://nycopendata.tumblr.com,12/12/2012 12:00:00 AM,188
Tumblr,NYC Gov,nycgov.tumblr.com,12/12/2012 12:00:00 AM,
Tumblr,OEM,http://nyccert.tumblr.com/,12/12/2012 12:00:00 AM,
Tumblr,OEM,http://nyccitizencorpscouncil.tumblr.com/,12/12/2012 12:00:00 AM,
Tumblr,OMB,http://nycarra.tumblr.com,12/12/2012 12:00:00 AM,
Tumblr,OEM,http://oempublicprivate.tumblr.com/,12/12/2012 12:00:00 AM,
Tumblr,DOITT,http://nycdoitt.tumblr.com/,12/12/2012 12:00:00 AM,
Tumblr,Young Mens Initiative,http://nycyoungmen.tumblr.com ,12/12/2012 12:00:00 AM,
Tumblr,FDNY,http://fdny.tumblr.com/,12/12/2012 12:00:00 AM,
Tumblr,SBS,http://nycheighborhoods.tumblr.com,12/12/2012 12:00:00 AM,
Twitter,NYCDCAS,http://twitter.com/NYCDCAS,12/12/2012 12:00:00 AM,8
Twitter,SBS,https://twitter.com/NYCWorkforce1,12/12/2012 12:00:00 AM,163
Twitter,City Store,http://twitter.com/citystorenyc,12/12/2012 12:00:00 AM,76
Twitter,LPC,https://twitter.com/NYCLPC,12/12/2012 12:00:00 AM,231
Twitter,DOE,http://twitter.com/alumny,12/12/2012 12:00:00 AM,123
Twitter,OEM,http://twitter.com/NYCOEM,12/12/2012 12:00:00 AM,133
Twitter,NYC & Co,http://twitter.com/nycgoshop,12/12/2012 12:00:00 AM,233
Twitter,LMEC,http://twitter.com/nyclmew,12/12/2012 12:00:00 AM,242
Twitter,DPR,http://www.twitter.com/Pearl_Squirrel,12/12/2012 12:00:00 AM,189
Twitter,HRA,http://twitter.com/nychra,12/12/2012 12:00:00 AM,330
Twitter,NYC Digital,http://twitter.com/nycdigital,12/12/2012 12:00:00 AM,547
Twitter,energyNYC,http://twitter.com/energy_nyc,12/12/2012 12:00:00 AM,273
Twitter,DFTA,http://twitter.com/NYCaging,12/12/2012 12:00:00 AM,386
Twitter,DOE,http://twitter.com/TheFundforPS,12/12/2012 12:00:00 AM,288
Twitter,MOPD,http://twitter.com/nyc_mopd,12/12/2012 12:00:00 AM,407
Twitter,NYCCFB,http://twitter.com/NYCCFB,12/12/2012 12:00:00 AM,369
Twitter,EDC,http://twitter.com/AppSciNYC,12/12/2012 12:00:00 AM,685
Twitter,DOB: Cool Roofs,http://twitter.com/nycCoolRoofs,12/12/2012 12:00:00 AM,511
Twitter,DOE,http://twitter.com/nyctf,12/12/2012 12:00:00 AM,523
Twitter,DOT,http://www.Twitter.com/YouTheManNYC,12/12/2012 12:00:00 AM,476
Twitter,City Charter,http://twitter.com/CityCharterNYC,12/12/2012 12:00:00 AM,613
Twitter,DFTA,http://www.twitter.com/timebanksnyc,12/12/2012 12:00:00 AM,687
Twitter,SBS,http://www.twitter.com/NYCBusSolutions,12/12/2012 12:00:00 AM,933
Twitter,MOME,http://www.twitter.com/madeinny,12/12/2012 12:00:00 AM,1129
Twitter,GreeNYC,http://www.twitter.com/Birdie_NYC,12/12/2012 12:00:00 AM,1174
Twitter,DOI,http://twitter.com/DOINews,12/12/2012 12:00:00 AM,1382
Twitter,DCA,http://twitter.com/nycdca,12/12/2012 12:00:00 AM,1448
Twitter,DOE,http://twitter.com/iteachnyc,12/12/2012 12:00:00 AM,1297
Twitter,CAU,www.twitter.com/mayorscau,12/12/2012 12:00:00 AM,1503
Twitter,HHC,http://twitter.com/HHCnyc,12/12/2012 12:00:00 AM,1777
Twitter,MOIA,https://twitter.com/NYCimmigrants,12/12/2012 12:00:00 AM,1670
Twitter,SBS,http://www.twitter.com/NYCBusinessExp,12/12/2012 12:00:00 AM,2189
Twitter,DEP,http://twitter.com/nycwater,12/12/2012 12:00:00 AM,2315
Twitter,DOITT,http://twitter.com/nycdoitt,12/12/2012 12:00:00 AM,2362
Twitter,PlaNYC,http://twitter.com/PlaNYC,12/12/2012 12:00:00 AM,2439
Twitter,DYCD,http://twitter.com/nycyouth,12/12/2012 12:00:00 AM,2330
Twitter,NYCService,http://twitter.com/nycservice,12/12/2012 12:00:00 AM,2472
Twitter,TLC,http://twitter.com/NYCTaxi,12/12/2012 12:00:00 AM,2564
Twitter,DOB,http://twitter.com/nyc_buildings,12/12/2012 12:00:00 AM,2850
Twitter,NYCHA,http://twitter.com/NYCHA,12/12/2012 12:00:00 AM,3308
Twitter,MOME,http://www.twitter.com/nyc_media,12/12/2012 12:00:00 AM,5688
Twitter,EDC,http://twitter.com/nycedc,12/12/2012 12:00:00 AM,5972
Twitter,DOH,http://twitter.com/nycHealthy,12/12/2012 12:00:00 AM,6452
Twitter,NYC Digital,http://twitter.com/nycgov,12/12/2012 12:00:00 AM,9280
Twitter,311,http://www.twitter.com/NYCASP,12/12/2012 12:00:00 AM,8929
Twitter,DOT,http://twitter.com/NYC_DOT,12/12/2012 12:00:00 AM,12534
Twitter,FDNY,http://www.twitter.com/FDNY,12/12/2012 12:00:00 AM,19552
Twitter,DOE,http://twitter.com/NYCSchools,12/12/2012 12:00:00 AM,19088
Twitter,DPR,http://twitter.com/NYCParks,12/12/2012 12:00:00 AM,19454
Twitter,NYPD,http://twitter.com/NYPDnews,12/12/2012 12:00:00 AM,25057
Twitter,311,http://www.twitter.com/311NYC,12/12/2012 12:00:00 AM,23500
Twitter,OEM,http://twitter.com/NotifyNYC,12/12/2012 12:00:00 AM,35653
Twitter,NYC & Co,http://twitter.com/nycgo,12/12/2012 12:00:00 AM,46161
Twitter,Mayor's Office,http://www.twitter.com/nycmayorsoffice,12/12/2012 12:00:00 AM,58192
Twitter,Change by Us,www.twitter.com/ChangebyUs_NYC,12/12/2012 12:00:00 AM,706
Twitter,DHS,www.twitter.com/nycdhs,12/12/2012 12:00:00 AM,125
Twitter,DOF,https://twitter.com/nycfinance,12/12/2012 12:00:00 AM,
Twitter,DOHMH,https://twitter.com/DrFarleyDOHMH,12/12/2012 12:00:00 AM,
Twitter,DSNY,www.twitter.com/nycrecycles,12/12/2012 12:00:00 AM,21
Twitter,FDNY,https://twitter.com/joinFDNY,12/12/2012 12:00:00 AM,
Twitter,Materials for the Arts,https://twitter.com/mftanyc,12/12/2012 12:00:00 AM,
Twitter,MOAE,http://twitter.com/youcantoonyc,12/12/2012 12:00:00 AM,1
Twitter,NYC Digital,https://twitter.com/nycgob,12/12/2012 12:00:00 AM,
Twitter,NYC Waterfront,http://twitter.com/nycwaterfront,12/12/2012 12:00:00 AM,
Twitter,NYCCFB,http://twitter.com/NYCVotes,12/12/2012 12:00:00 AM,
Twitter,NYCGLOBAL,www.twitter.com/nycglobal,12/12/2012 12:00:00 AM,112
Twitter,Prob,www.twitter.com/nycprobation,12/12/2012 12:00:00 AM,26
Twitter,Vets,http://twitter.com/NYCVeterans,12/12/2012 12:00:00 AM,153
Twitter,DRIS,https://twitter.com/NYCRecords,12/12/2012 12:00:00 AM,
Twitter,YMI,http://www.twitter.com/nycyoungmen,12/12/2012 12:00:00 AM,
Vimeo,DOE,http://vimeo.com/nycschools,12/12/2012 12:00:00 AM,
WordPress,NYCSevereWeather,http://nycsevereweather.wordpress.com/,12/12/2012 12:00:00 AM,
WordPress,311,http://311nyc.wordpress.com/,12/12/2012 12:00:00 AM,
WordPress,DOITT,http://nycitymap.wordpress.com/,12/12/2012 12:00:00 AM,
WordPress,DOITT,http://nycitt.wordpress.com/,12/12/2012 12:00:00 AM,
WordPress,HHS,http://hsdatanyc.wordpress.com/,12/12/2012 12:00:00 AM,
WordPress,HHS,http://hsdata-nyc.org,12/12/2012 12:00:00 AM,
WordPress,LMEC,http://lmew.wordpress.com/,12/12/2012 12:00:00 AM,
WordPress,Materials for the Arts,http://mfta.wordpress.com/,12/12/2012 12:00:00 AM,
WordPress,MOIA,http://ihwnyc.wordpress.com,12/12/2012 12:00:00 AM,
WordPress,SBS,http://nycworkforce1partners.wordpress.com/,12/12/2012 12:00:00 AM,
WordPress,SBS,http://workforce1.org,12/12/2012 12:00:00 AM,
WordPress,SimpliCity,http://nycsimplicity.wordpress.com/,12/12/2012 12:00:00 AM,
YouTube,DOE,http://www.youtube.com/thefundforps,12/12/2012 12:00:00 AM,1
YouTube,DOH,http://www.youtube.com/user/NYCcondoms,12/12/2012 12:00:00 AM,1
YouTube,LMEC,http://www.youtube.com/user/NYCLMEW,12/12/2012 12:00:00 AM,5
YouTube,Probation,http://www.youtube.com/NYCProbation,12/12/2012 12:00:00 AM,7
YouTube,DOITT,http://www.youtube.com/doittnews,12/12/2012 12:00:00 AM,24
YouTube,GreeNYC,http://www.youtube.com/BirdieNYCity,12/12/2012 12:00:00 AM,11
YouTube,HRA,http://www.youtube.com/user/HRANYC,12/12/2012 12:00:00 AM,20
YouTube,NYCHA,http://www.youtube.com/NYCHAHousing,12/12/2012 12:00:00 AM,22
YouTube,HHC,http://www.youtube.com/HHCnyc,12/12/2012 12:00:00 AM,31
YouTube,DOE,http://www.youtube.com/nycschools,12/12/2012 12:00:00 AM,45
YouTube,DYCD,http://www.youtube.com/dycdnyc,12/12/2012 12:00:00 AM,51
YouTube,OEM,http://www.youtube.com/nycoem,12/12/2012 12:00:00 AM,55
YouTube,DOB,http://www.youtube.com/NYCBUILDINGS,12/12/2012 12:00:00 AM,72
YouTube,EDC,http://www.youtube.com/NYCEDC,12/12/2012 12:00:00 AM,102
YouTube,MOME,http://www.youtube.com/nycmedia25,12/12/2012 12:00:00 AM,113
YouTube,DPR,http://www.youtube.com/user/NYCParksDepartment,12/12/2012 12:00:00 AM,196
YouTube,DOT,http://www.youtube.com/NYCDOT,12/12/2012 12:00:00 AM,318
YouTube,Mayor's Office,http://www.youtube.com/mayorbloomberg,12/12/2012 12:00:00 AM,592
YouTube,NYPD,http://www.youtube.com/nypd,12/12/2012 12:00:00 AM,2957
YouTube,DOH,http://www.youtube.com/NYCHealth,12/12/2012 12:00:00 AM,103
YouTube,FDNY,http://www.youtube.com/user/yourFDNY,12/12/2012 12:00:00 AM,
Youtube,Child Services,http://www.youtube.com/user/childservices,12/12/2012 12:00:00 AM,
YouTube,DCA,http://www.youtube.com/nycdca,12/12/2012 12:00:00 AM,
